City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,Butaritari,3.0707,172.7902,82.33,81,100,15.86,KI,2021-05-29 16:48:09
1,Talnakh,69.4865,88.3972,29.39,98,94,5.35,RU,2021-05-29 16:48:09
2,Busselton,-33.65,115.3333,54.09,83,86,8.05,AU,2021-05-29 16:48:09
3,Victoria,22.2855,114.1577,86.97,88,100,1.99,HK,2021-05-29 16:47:07
4,Tasiilaq,65.6145,-37.6368,39.36,96,100,13.06,GL,2021-05-29 16:48:10
5,Andenes,69.3143,16.1194,49.06,81,90,16.11,NO,2021-05-29 16:48:10
6,Douglas,41.3,-96.167,60.55,65,1,4.0,US,2021-05-29 16:45:46
7,Porto Walter,-8.2686,-72.7439,91.94,39,80,3.13,BR,2021-05-29 16:48:10
8,Severnyy,50.677,36.5532,68.04,77,75,4.47,RU,2021-05-29 16:48:11
9,Airai,-8.9266,125.4092,56.98,93,87,2.91,TL,2021-05-29 16:48:11
10,Kaoma,-14.7833,24.8,61.92,27,0,4.27,ZM,2021-05-29 16:48:11
11,Bull Savanna,17.8868,-77.5902,81.41,67,9,11.16,JM,2021-05-29 16:48:12
12,Nizhniy Odes,63.6445,54.856,44.85,74,100,2.66,RU,2021-05-29 16:48:12
13,Codrington,-38.2667,141.9667,40.62,92,2,7.0,AU,2021-05-29 16:48:12
14,Hermanus,-34.4187,19.2345,59.9,83,23,5.39,ZA,2021-05-29 16:48:12
15,Rikitea,-23.1203,-134.9692,77.0,85,72,19.01,PF,2021-05-29 16:48:13
16,Ushuaia,-54.8,-68.3,31.62,93,75,16.11,AR,2021-05-29 16:45:08
17,Deniliquin,-35.5333,144.9667,39.99,87,0,3.11,AU,2021-05-29 16:48:13
18,Tuktoyaktuk,69.4541,-133.0374,28.4,80,75,5.75,CA,2021-05-29 16:48:14
19,Bredasdorp,-34.5322,20.0403,58.28,88,8,7.05,ZA,2021-05-29 16:48:14
20,Imbituba,-28.24,-48.6703,73.29,81,75,12.5,BR,2021-05-29 16:44:42
21,Faanui,-16.4833,-151.75,79.12,70,74,3.71,PF,2021-05-29 16:48:14
22,Mikhaylovka,50.06,43.2379,70.7,59,9,5.88,RU,2021-05-29 16:48:14
23,San Borja,-14.8167,-66.85,87.67,50,95,6.44,BO,2021-05-29 16:48:15
24,Turochak,52.2576,87.1224,43.05,92,12,1.9,RU,2021-05-29 16:48:15
25,Punta Arenas,-53.15,-70.9167,37.51,48,75,20.74,CL,2021-05-29 16:48:16
26,Cape Town,-33.9258,18.4232,63.01,68,20,1.99,ZA,2021-05-29 16:48:07
27,Souillac,-20.5167,57.5167,75.58,88,75,5.61,MU,2021-05-29 16:48:16
28,Honavar,14.2833,74.45,80.2,83,23,1.34,IN,2021-05-29 16:48:16
29,Madang,-5.2246,145.7966,78.84,87,97,3.42,PG,2021-05-29 16:48:17
30,Qaanaaq,77.484,-69.3632,32.27,94,36,5.84,GL,2021-05-29 16:48:17
31,Upernavik,72.7868,-56.1549,31.51,94,92,14.76,GL,2021-05-29 16:48:17
32,Cherskiy,68.75,161.3,48.0,52,34,11.65,RU,2021-05-29 16:48:18
33,Dingle,10.9995,122.6711,78.24,90,93,2.68,PH,2021-05-29 16:48:18
34,Kaitangata,-46.2817,169.8464,49.03,94,100,12.26,NZ,2021-05-29 16:48:18
35,Coruripe,-10.1256,-36.1756,81.81,59,53,10.29,BR,2021-05-29 16:48:18
36,Half Moon Bay,37.4636,-122.4286,64.87,85,75,10.36,US,2021-05-29 16:48:19
37,Bluff,-46.6,168.3333,49.8,87,100,19.75,NZ,2021-05-29 16:48:19
38,Surt,31.2089,16.5887,74.17,75,0,12.01,LY,2021-05-29 16:48:19
39,Lorengau,-2.0226,147.2712,82.35,77,93,11.77,PG,2021-05-29 16:48:20
40,Santa Maria Da Vitoria,-13.3947,-44.1886,94.28,24,73,3.83,BR,2021-05-29 16:48:20
41,Ribeira Grande,38.5167,-28.7,66.6,77,75,0.0,PT,2021-05-29 16:48:20
42,Hithadhoo,-0.6,73.0833,83.75,71,66,16.37,MV,2021-05-29 16:48:21
43,Cockburn Town,21.4612,-71.1419,82.36,69,40,9.22,TC,2021-05-29 16:47:01
44,Qaqortoq,60.7167,-46.0333,43.3,80,100,7.54,GL,2021-05-29 16:48:21
45,Kapaa,22.0752,-159.319,70.2,79,90,5.77,US,2021-05-29 16:48:21
46,Georgetown,5.4112,100.3354,84.88,82,20,3.0,MY,2021-05-29 16:48:22
47,Hobart,-42.8794,147.3294,46.26,76,90,1.99,AU,2021-05-29 16:47:56
48,Riyadh,24.6877,46.7219,107.65,9,0,6.91,SA,2021-05-29 16:44:43
49,Beloha,-25.1667,45.05,66.16,74,17,4.27,MG,2021-05-29 16:48:22
50,Obo,5.3998,26.4869,71.11,84,94,3.18,CF,2021-05-29 16:48:23
51,Yelatma,54.9675,41.7508,61.97,93,46,6.73,RU,2021-05-29 16:48:23
52,Barrow,71.2906,-156.7887,30.22,86,90,10.36,US,2021-05-29 16:48:24
53,Lebu,-37.6167,-73.65,53.17,70,100,3.85,CL,2021-05-29 16:48:24
54,Mut,36.6439,33.4389,74.77,56,19,2.3,TR,2021-05-29 16:48:24
55,Ballina,-28.8667,153.5667,58.96,69,90,17.27,AU,2021-05-29 16:48:24
56,Albany,42.6001,-73.9662,48.92,85,100,4.94,US,2021-05-29 16:48:25
57,Valera,9.3178,-70.6036,80.38,80,98,2.46,VE,2021-05-29 16:48:25
58,Avarua,-21.2078,-159.775,71.65,73,20,3.44,CK,2021-05-29 16:48:25
59,Nova Petropolis,-29.3764,-51.1144,64.94,93,98,4.0,BR,2021-05-29 16:48:26
60,Viedma,-40.8135,-62.9967,51.89,40,5,16.93,AR,2021-05-29 16:48:26
61,Jagatsinghapur,20.2667,86.1667,88.23,84,24,9.8,IN,2021-05-29 16:48:26
62,Semnan,35.5729,53.3971,87.33,14,1,4.81,IR,2021-05-29 16:48:26
63,Saskylakh,71.9167,114.0833,29.79,96,16,6.58,RU,2021-05-29 16:48:27
64,Pochutla,15.7432,-96.4661,91.81,46,99,5.77,MX,2021-05-29 16:48:27
65,Babstovo,48.1167,132.4833,51.85,87,74,2.95,RU,2021-05-29 16:48:27
66,Vorukh,39.8494,70.5838,67.41,53,97,7.87,TJ,2021-05-29 16:48:28
67,Vaini,-21.2,-175.2,71.76,100,75,0.0,TO,2021-05-29 16:48:28
68,Bethel,41.3712,-73.414,48.58,89,90,1.99,US,2021-05-29 16:48:28
69,Bengkulu,-3.8004,102.2655,75.7,88,100,4.92,ID,2021-05-29 16:48:29
70,Vestmanna,62.1564,-7.1664,50.92,93,90,6.82,FO,2021-05-29 16:48:29
71,Hobyo,5.3505,48.5268,79.77,80,92,21.83,SO,2021-05-29 16:48:29
72,Buala,-8.145,159.5921,76.73,89,100,4.65,SB,2021-05-29 16:48:30
73,Narsaq,60.9167,-46.05,43.02,74,100,6.4,GL,2021-05-29 16:48:30
74,Nabire,-3.3667,135.4833,77.23,93,100,4.36,ID,2021-05-29 16:48:30
75,Ifanadiana,-21.3,47.6333,62.87,96,14,2.8,MG,2021-05-29 16:48:30
76,Amberley,39.2048,-84.428,52.05,81,90,3.0,US,2021-05-29 16:48:31
77,Leningradskiy,69.3833,178.4167,29.89,80,79,7.7,RU,2021-05-29 16:48:31
78,Sirnak,37.5228,42.4594,65.32,30,42,3.31,TR,2021-05-29 16:48:31
79,New Norfolk,-42.7826,147.0587,45.9,75,44,3.0,AU,2021-05-29 16:48:32
80,Dushanbe,38.5577,68.7797,76.82,38,37,6.71,TJ,2021-05-29 16:47:26
81,Comodoro Rivadavia,-45.8667,-67.5,49.86,32,0,14.97,AR,2021-05-29 16:44:38
82,Port Hardy,50.6996,-127.4199,48.38,87,20,4.61,CA,2021-05-29 16:48:32
83,Ponta Do Sol,32.6667,-17.1,73.13,62,38,4.72,PT,2021-05-29 16:48:32
84,Seinajoki,62.7945,22.8282,56.55,29,0,1.99,FI,2021-05-29 16:44:22
85,Daru,-9.0763,143.2092,76.75,73,96,12.35,PG,2021-05-29 16:48:33
86,Mataura,-46.1927,168.8643,49.48,97,100,3.49,NZ,2021-05-29 16:48:33
87,Hilo,19.7297,-155.09,73.62,85,20,4.61,US,2021-05-29 16:47:01
88,Abu Dhabi,24.4667,54.3667,91.51,58,0,9.42,AE,2021-05-29 16:46:40
89,Mezen,65.8522,44.24,34.05,96,100,15.26,RU,2021-05-29 16:48:34
90,Kholodnyy,62.7167,147.95,34.72,94,100,11.39,RU,2021-05-29 16:48:34
91,Orangeburg,33.4918,-80.8557,83.68,67,90,10.36,US,2021-05-29 16:48:34
92,Zhigansk,66.7697,123.3711,46.36,64,8,2.13,RU,2021-05-29 16:48:34
93,Pangnirtung,66.1451,-65.7125,33.8,75,75,16.11,CA,2021-05-29 16:48:35
94,Albignasego,45.3475,11.8672,73.36,75,75,7.61,IT,2021-05-29 16:48:35
95,Oschatz,51.3,13.1167,62.62,64,86,8.66,DE,2021-05-29 16:48:35
96,Polunochnoye,60.8697,60.4153,56.64,89,97,4.63,RU,2021-05-29 16:48:36
97,Tiksi,71.6872,128.8694,29.8,98,93,8.05,RU,2021-05-29 16:48:36
98,Vanavara,60.34,102.2797,34.14,93,100,5.17,RU,2021-05-29 16:48:36
99,Rawson,-43.3002,-65.1023,48.34,39,0,27.42,AR,2021-05-29 16:48:36
100,Pontes E Lacerda,-15.2261,-59.3353,94.06,28,78,8.39,BR,2021-05-29 16:46:45
101,Yellowknife,62.456,-114.3525,51.33,53,20,1.99,CA,2021-05-29 16:45:09
102,Cabo San Lucas,22.8909,-109.9124,94.8,54,40,4.61,MX,2021-05-29 16:48:37
103,Weligama,5.9667,80.4167,79.09,88,83,12.03,LK,2021-05-29 16:48:37
104,Atuona,-9.8,-139.0333,78.64,71,12,11.01,PF,2021-05-29 16:48:38
105,Namibe,-15.1961,12.1522,75.07,69,9,7.34,AO,2021-05-29 16:48:38
106,Portland,45.5234,-122.6762,65.01,67,20,1.01,US,2021-05-29 16:44:26
107,Catazaja,17.725,-92.0167,92.8,50,47,1.97,MX,2021-05-29 16:48:38
108,Nelson Bay,-32.7167,152.15,53.01,73,99,20.85,AU,2021-05-29 16:48:39
109,Bridlington,54.0831,-0.1919,68.18,84,0,8.3,GB,2021-05-29 16:48:39
110,Yeppoon,-23.1333,150.7333,60.58,75,96,14.9,AU,2021-05-29 16:48:39
111,Bathsheba,13.2167,-59.5167,86.61,54,40,16.69,BB,2021-05-29 16:48:40
112,Rocha,-34.4833,-54.3333,52.74,63,63,18.66,UY,2021-05-29 16:48:40
113,Chokurdakh,70.6333,147.9167,45.09,59,9,9.1,RU,2021-05-29 16:48:40
114,Alofi,-19.0595,-169.9187,73.29,100,89,3.44,NU,2021-05-29 16:48:41
115,Luancheng,37.8792,114.6517,64.56,43,79,1.03,CN,2021-05-29 16:48:41
116,Sambava,-14.2667,50.1667,75.58,81,3,8.63,MG,2021-05-29 16:48:41
117,Nuuk,64.1835,-51.7216,41.61,81,75,13.8,GL,2021-05-29 16:48:41
118,Montbrison,45.6667,4.0833,73.74,71,96,8.3,FR,2021-05-29 16:48:42
119,Nikolskoye,59.7035,30.7861,53.49,48,2,7.45,RU,2021-05-29 16:48:42
120,Moroni,-11.7022,43.2551,77.0,79,61,9.22,KM,2021-05-29 16:48:42
121,Anadyr,64.75,177.4833,36.1,69,0,5.99,RU,2021-05-29 16:48:43
122,Lamar,33.6668,-95.5836,74.86,72,1,8.25,US,2021-05-29 16:48:43
123,Port Alfred,-33.5906,26.891,64.35,65,78,33.33,ZA,2021-05-29 16:48:43
124,Tomatlan,19.9333,-105.25,92.26,26,100,6.51,MX,2021-05-29 16:48:44
125,Belaya Gora,68.5333,146.4167,48.27,54,13,8.9,RU,2021-05-29 16:48:44
126,Ewa Beach,21.3156,-158.0072,75.09,76,1,3.0,US,2021-05-29 16:47:30
127,Labuhan,-6.8844,112.2051,78.53,85,54,6.15,ID,2021-05-29 16:48:44
128,Gualaquiza,-3.4,-78.55,80.98,49,43,2.66,EC,2021-05-29 16:48:45
129,Hami,42.8,93.45,83.12,10,75,8.12,CN,2021-05-29 16:48:45
130,Isangel,-19.55,169.2667,70.34,68,77,2.84,VU,2021-05-29 16:48:45
131,Asau,46.4333,26.4,61.72,87,81,2.26,RO,2021-05-29 16:48:46
132,Severo-Kurilsk,50.6789,156.125,39.13,83,67,3.58,RU,2021-05-29 16:48:46
133,Port Elizabeth,-33.918,25.5701,62.89,67,20,23.02,ZA,2021-05-29 16:48:46
134,Hammerfest,70.6634,23.6821,41.45,75,90,17.27,NO,2021-05-29 16:48:46
135,Paragominas,-2.9667,-47.4833,90.77,48,51,2.35,BR,2021-05-29 16:48:47
136,Kosh-Agach,50.0,88.6667,42.48,56,0,4.76,RU,2021-05-29 16:48:47
137,Chala,-7.5833,31.2667,59.56,76,31,1.59,TZ,2021-05-29 16:48:47
138,Brae,60.3964,-1.353,48.11,76,6,6.82,GB,2021-05-29 16:48:48
139,Wanaka,-44.7,169.15,43.92,97,100,8.5,NZ,2021-05-29 16:45:00
140,Faya,18.3851,42.4509,73.51,40,93,7.38,SA,2021-05-29 16:48:43
141,Uchana,29.4667,76.1667,94.66,38,39,18.05,IN,2021-05-29 16:48:48
142,Norman Wells,65.282,-126.8329,33.84,93,90,4.61,CA,2021-05-29 16:48:49
143,Bilma,18.6853,12.9164,100.78,6,15,2.04,NE,2021-05-29 16:48:49
144,Castro,-24.7911,-50.0119,74.88,58,21,13.51,BR,2021-05-29 16:48:49
145,Basco,20.4487,121.9702,84.81,76,100,14.83,PH,2021-05-29 16:48:50
146,Salalah,17.0151,54.0924,84.29,89,20,9.22,OM,2021-05-29 16:48:50
147,Chapais,49.7834,-74.8492,47.98,29,3,5.06,CA,2021-05-29 16:47:43
148,Vila,42.0304,-8.1588,73.22,61,9,6.17,PT,2021-05-29 16:48:50
149,Bandarbeyla,9.4942,50.8122,80.11,84,7,28.23,SO,2021-05-29 16:48:50
150,Samarai,-10.6167,150.6667,77.95,75,98,12.28,PG,2021-05-29 16:48:51
151,Port Keats,-14.25,129.55,69.19,51,87,8.01,AU,2021-05-29 16:48:51
152,Bisho,-32.8472,27.4422,56.03,71,37,6.06,ZA,2021-05-29 16:48:51
153,Secunda,-26.55,29.1667,54.32,44,0,4.7,ZA,2021-05-29 16:48:52
154,Srednekolymsk,67.45,153.6833,47.86,50,50,9.57,RU,2021-05-29 16:48:52
155,Filadelfia,39.9523,-75.1638,51.37,93,90,8.01,US,2021-05-29 16:48:31
156,Vardo,70.3705,31.1107,39.54,74,90,15.05,NO,2021-05-29 16:48:52
157,Vostok,46.4856,135.8833,43.81,90,100,2.26,RU,2021-05-29 16:48:53
158,Bambous Virieux,-20.3428,57.7575,75.45,88,75,3.74,MU,2021-05-29 16:48:53
159,Saint-Philippe,-21.3585,55.7679,71.19,78,38,5.3,RE,2021-05-29 16:48:53
160,Bollnas,61.3482,16.3946,61.39,42,14,7.16,SE,2021-05-29 16:48:54
161,El Dorado,38.7666,-120.5177,77.49,49,52,4.0,US,2021-05-29 16:46:07
162,Saint George,37.1041,-113.5841,90.07,15,1,1.01,US,2021-05-29 16:48:32
163,Doha,25.2867,51.5333,104.31,40,0,5.75,QA,2021-05-29 16:44:39
164,Dikson,73.5069,80.5464,22.33,92,49,1.45,RU,2021-05-29 16:48:54
165,Alakurtti,66.9672,30.3491,44.64,41,97,7.72,RU,2021-05-29 16:48:54
166,Puerto Ayora,-0.7393,-90.3518,77.56,84,55,8.01,EC,2021-05-29 16:48:55
167,Yamada,39.4667,141.95,55.35,86,28,5.82,JP,2021-05-29 16:48:55
168,Sao Filipe,14.8961,-24.4956,74.82,75,4,15.32,CV,2021-05-29 16:48:55
169,Naryan-Mar,67.6713,53.087,37.63,54,89,14.16,RU,2021-05-29 16:48:56
170,Torbay,47.6666,-52.7314,57.27,59,75,17.27,CA,2021-05-29 16:48:56
171,Talcahuano,-36.7167,-73.1167,53.28,82,0,4.61,CL,2021-05-29 16:44:21
172,Ahipara,-35.1667,173.1667,54.72,78,56,12.97,NZ,2021-05-29 16:48:56
173,Jamestown,42.097,-79.2353,49.59,86,90,8.99,US,2021-05-29 16:48:57
174,Soyo,-6.1349,12.3689,82.45,83,14,10.11,AO,2021-05-29 16:48:57
175,Mar Del Plata,-38.0023,-57.5575,48.99,55,40,11.99,AR,2021-05-29 16:48:57
176,Hirara,24.8,125.2833,80.82,87,56,7.09,JP,2021-05-29 16:48:58
177,Kanigiri,15.4,79.5167,90.36,49,92,6.85,IN,2021-05-29 16:48:58
178,Iqaluit,63.7506,-68.5145,28.13,74,75,24.16,CA,2021-05-29 16:48:58
179,Lasa,46.6166,10.7002,65.28,84,98,6.29,IT,2021-05-29 16:48:58
180,La Ronge,55.1001,-105.2842,46.65,81,90,14.97,CA,2021-05-29 16:48:59
181,Chumikan,54.7183,135.315,35.08,93,95,4.88,RU,2021-05-29 16:48:59
182,Nong Han,17.3608,103.1053,84.99,71,91,7.47,TH,2021-05-29 16:48:59
183,East London,-33.0153,27.9116,61.74,72,0,11.5,ZA,2021-05-29 16:48:59
184,Khandagayty,50.7333,92.05,43.05,50,3,7.47,RU,2021-05-29 16:49:00
185,Kunyang,27.6658,120.5658,64.62,96,100,3.13,CN,2021-05-29 16:49:00
186,Hovd,48.0056,91.6419,50.85,55,60,10.47,MN,2021-05-29 16:49:01
187,Karratha,-20.7377,116.8463,71.01,73,100,10.58,AU,2021-05-29 16:49:01
188,Sabang,5.8933,95.3214,83.35,74,100,9.55,ID,2021-05-29 16:49:01
189,Prince Rupert,54.3161,-130.3201,51.89,70,75,5.75,CA,2021-05-29 16:44:20
190,Masuguru,-11.3667,38.4167,73.35,53,9,2.8,TZ,2021-05-29 16:49:02
191,La Libertad,-2.2333,-80.9,74.03,84,96,9.6,EC,2021-05-29 16:49:02
192,Tateyama,34.9833,139.8667,69.1,86,31,14.29,JP,2021-05-29 16:49:02
193,Longyearbyen,78.2186,15.6401,35.44,69,75,8.05,SJ,2021-05-29 16:49:03
194,Phalombe,-15.8064,35.6507,63.79,50,0,1.81,MW,2021-05-29 16:49:03
195,Fredericton,45.9454,-66.6656,56.37,38,1,1.01,CA,2021-05-29 16:45:19
196,Wanning,18.8003,110.3967,81.72,88,61,11.3,CN,2021-05-29 16:49:03
197,Natitingou,10.3042,1.3796,93.25,29,78,0.34,BJ,2021-05-29 16:49:04
198,Ancud,-41.8697,-73.8203,48.42,72,100,8.25,CL,2021-05-29 16:44:14
199,Tuatapere,-46.1333,167.6833,49.82,94,100,7.09,NZ,2021-05-29 16:49:04
200,Namatanai,-3.6667,152.4333,79.61,84,100,6.85,PG,2021-05-29 16:49:04
201,San Juan,-31.5375,-68.5364,70.74,34,75,10.54,AR,2021-05-29 16:49:05
202,Ukiah,39.1502,-123.2078,81.03,51,1,4.61,US,2021-05-29 16:49:05
203,Sibolga,1.7427,98.7792,77.11,90,30,3.29,ID,2021-05-29 16:49:05
204,Arraial Do Cabo,-22.9661,-42.0278,94.96,58,75,8.05,BR,2021-05-29 16:48:44
205,Mulege,26.8833,-111.9833,86.04,22,43,5.61,MX,2021-05-29 16:49:06
206,Maarianhamina,60.0973,19.9348,55.26,38,0,12.66,AX,2021-05-29 16:49:06
207,Kokopo,-4.352,152.2633,77.61,88,99,11.77,PG,2021-05-29 16:49:06
208,Itoman,26.1247,127.6694,71.98,94,75,11.5,JP,2021-05-29 16:49:07
209,Carnarvon,-24.8667,113.6333,66.27,82,90,10.36,AU,2021-05-29 16:48:41
210,Porto Novo,6.4965,2.6036,85.82,72,100,8.81,BJ,2021-05-29 16:46:37
211,Puerto Escondido,15.85,-97.0667,87.67,60,82,5.48,MX,2021-05-29 16:49:07
212,Okha,53.5739,142.9478,34.39,96,100,12.93,RU,2021-05-29 16:49:08
213,Aguimes,27.9054,-15.4461,70.66,56,20,19.57,ES,2021-05-29 16:49:08
214,Sitka,57.0531,-135.33,49.89,71,90,10.36,US,2021-05-29 16:49:08
215,Sergeyevka,53.88,67.4158,64.92,43,9,8.66,KZ,2021-05-29 16:49:08
216,Petropavlovka,50.6114,105.3196,43.07,89,100,5.55,RU,2021-05-29 16:49:09
217,Pevek,69.7008,170.3133,40.6,63,3,9.69,RU,2021-05-29 16:49:09
218,Kruisfontein,-34.0033,24.7314,54.88,85,50,18.32,ZA,2021-05-29 16:47:23
219,Visby,57.6409,18.296,56.77,44,0,12.66,SE,2021-05-29 16:49:09
220,Dali,25.7,100.1833,66.09,75,44,5.88,CN,2021-05-29 16:49:10
221,Oyek,52.5861,104.4556,46.78,79,100,2.84,RU,2021-05-29 16:49:10
222,Karatu,-3.3333,35.6667,62.44,85,70,3.49,TZ,2021-05-29 16:49:10
223,Geraldton,-28.7667,114.6,63.12,67,40,14.65,AU,2021-05-29 16:48:43
224,Pokhara,28.2333,83.9833,71.87,79,63,3.83,NP,2021-05-29 16:49:11
225,Mikhaylov,54.2292,39.0186,68.04,94,100,12.46,RU,2021-05-29 16:49:11
226,Asfi,32.2994,-9.2372,71.96,70,93,16.22,MA,2021-05-29 16:49:11
227,Rock Sound,24.9,-76.2,77.85,76,3,11.3,BS,2021-05-29 16:49:12
228,Ziguinchor,12.5833,-16.2719,95.2,41,0,11.5,SN,2021-05-29 16:49:12
229,Grindavik,63.8424,-22.4338,49.95,81,90,28.95,IS,2021-05-29 16:49:12
230,Cidreira,-30.1811,-50.2056,65.84,62,12,14.2,BR,2021-05-29 16:49:13
231,Luderitz,-26.6481,15.1594,63.72,64,54,19.35,NA,2021-05-29 16:49:13
232,Provideniya,64.3833,-173.3,40.3,52,7,12.57,RU,2021-05-29 16:49:13
233,Walvis Bay,-22.9575,14.5053,67.15,59,66,13.15,NA,2021-05-29 16:49:13
234,Orlik,52.5178,99.825,32.4,81,34,1.77,RU,2021-05-29 16:49:14
235,Rafaela,-31.2503,-61.4867,64.99,32,1,5.01,AR,2021-05-29 16:49:14
236,Diego De Almagro,-26.3667,-70.05,78.84,17,0,6.6,CL,2021-05-29 16:48:02
237,Navirai,-23.065,-54.1906,91.36,24,100,13.82,BR,2021-05-29 16:49:14
238,Teahupoo,-17.8333,-149.2667,67.96,71,72,12.35,PF,2021-05-29 16:49:15
239,Wilmington,34.2257,-77.9447,88.93,54,1,21.85,US,2021-05-29 16:49:15
240,Cayenne,4.9333,-52.3333,86.04,82,40,5.01,GF,2021-05-29 16:49:15
241,Bosaso,11.2842,49.1816,89.1,50,8,1.97,SO,2021-05-29 16:49:16
242,Amapa,1.0,-52.0,81.82,82,82,3.18,BR,2021-05-29 16:49:16
243,Avera,33.194,-82.5271,82.9,40,76,14.12,US,2021-05-29 16:49:16
244,Coihaique,-45.5752,-72.0662,42.75,56,75,6.91,CL,2021-05-29 16:49:00
245,San Cristobal,7.7669,-72.225,69.98,76,62,5.21,VE,2021-05-29 16:49:17
246,Bratsk,56.1325,101.6142,37.89,78,74,4.94,RU,2021-05-29 16:49:17
247,Chuy,-33.6971,-53.4616,57.83,57,45,17.47,UY,2021-05-29 16:49:17
248,Hasaki,35.7333,140.8333,66.6,83,42,1.19,JP,2021-05-29 16:49:18
249,Florida,28.7505,-82.5001,90.05,60,75,3.0,US,2021-05-29 16:49:18
250,Batsfjord,70.6345,29.7185,39.6,76,98,16.42,NO,2021-05-29 16:49:19
251,Mount Isa,-20.7333,139.5,58.77,33,0,9.22,AU,2021-05-29 16:49:19
252,Lagoa,39.05,-27.9833,63.43,71,67,5.75,PT,2021-05-29 16:49:19
253,Dubbo,-32.25,148.6167,39.33,75,2,10.36,AU,2021-05-29 16:49:20
254,Marica,-22.9194,-42.8186,100.29,51,8,9.28,BR,2021-05-29 16:49:15
255,Zhangye,38.9342,100.4517,67.8,34,100,2.28,CN,2021-05-29 16:49:20
256,Ndende,-2.4008,11.3581,78.6,86,88,2.13,GA,2021-05-29 16:49:20
257,Henties Bay,-22.116,14.2845,60.85,77,37,10.02,NA,2021-05-29 16:49:21
258,Yulara,-25.2406,130.9889,51.64,58,72,9.22,AU,2021-05-29 16:49:21
259,Kodiak,57.79,-152.4072,45.91,93,90,9.22,US,2021-05-29 16:46:10
260,Birjand,32.8663,59.2211,82.87,10,0,6.91,IR,2021-05-29 16:47:09
261,Lixourion,38.2019,20.4314,75.06,68,20,9.64,GR,2021-05-29 16:49:21
262,Atambua,-9.1061,124.8925,70.43,87,60,4.94,ID,2021-05-29 16:49:22
263,Kerema,-7.9631,145.7785,76.69,86,100,4.97,PG,2021-05-29 16:49:22
264,Igrim,63.1906,64.4162,55.96,65,100,2.53,RU,2021-05-29 16:49:22
265,Okhotsk,59.3833,143.3,35.53,92,100,10.56,RU,2021-05-29 16:49:22
266,Green River,41.5286,-109.4662,68.18,25,100,5.88,US,2021-05-29 16:49:23
267,Hualmay,-11.0964,-77.6139,68.59,76,70,10.51,PE,2021-05-29 16:49:23
268,Thompson,55.7435,-97.8558,64.56,42,40,10.36,CA,2021-05-29 16:49:13
269,Pangai,-19.8,-174.35,77.52,82,86,4.72,TO,2021-05-29 16:49:23
270,Ygatimi,-24.0833,-55.5,88.23,37,94,5.59,PY,2021-05-29 16:49:24
271,Port-Cartier,50.0334,-66.8654,52.93,51,35,9.24,CA,2021-05-29 16:49:24
272,Westport,41.1415,-73.3579,50.45,92,90,1.01,US,2021-05-29 16:45:48
273,Prieska,-29.6641,22.7474,56.01,39,38,8.97,ZA,2021-05-29 16:49:24
274,Luau,-10.7073,22.2247,65.95,36,5,4.99,AO,2021-05-29 16:49:25
275,Shenjiamen,29.9576,122.298,67.03,93,100,18.19,CN,2021-05-29 16:49:25
276,Rong Kwang,18.339,100.3174,77.63,90,100,1.9,TH,2021-05-29 16:49:25
277,Narragansett,41.4501,-71.4495,49.24,87,90,8.99,US,2021-05-29 16:49:26
278,Kalmunai,7.4167,81.8167,82.56,77,95,4.27,LK,2021-05-29 16:49:26
279,Karlshamn,56.1706,14.8619,64.89,56,27,4.9,SE,2021-05-29 16:49:26
280,Kuytun,54.3419,101.5036,38.68,86,98,7.83,RU,2021-05-29 16:49:27
281,Khatanga,71.9667,102.5,36.34,84,98,9.89,RU,2021-05-29 16:49:03
